client_id;genre;age_moyen;nb_sessions;panier_moyen;ca_total;nb_produits_diff;cluster
c_7055;m;44,75545851528384;100;11,455676855895197;2623,35;96;0,0
c_7056;m;37,44444444444444;18;13,156888888888888;592,06;28;0,0
c_7057;f;39,655913978494624;38;10,720752688172043;997,03;43;0,0
c_7058;m;23,72;30;41,317;2065,85;26;1,0
c_7059;m;31,740932642487046;77;13,433367875647667;2592,64;80;0,0
c_706;m;45,8125;11;11,4628125;366,81;15;0,0
c_7060;m;60,541666666666664;18;15,063333333333333;361,52;13;0,0
c_7061;m;58,698412698412696;22;17,898412698412695;1127,6;29;0,0
c_7062;m;41,831460674157306;40;11,674157303370787;1039,0;40;0,0
c_7063;m;43,68181818181818;10;11,620454545454546;255,65;11;0,0
c_7064;m;43,55555555555556;4;11,139999999999999;100,25999999999999;6;0,0
c_7065;f;46,69444444444444;29;15,109444444444442;1087,8799999999999;33;0,0
c_7066;m;35,25;3;15,489999999999998;61,959999999999994;3;0,0
c_7067;m;29,571428571428573;24;38,705714285714286;1354,7;16;1,0
c_7068;f;54,51724137931034;27;20,13448275862069;1167,8;34;0,0
c_7069;m;44,69032258064516;67;13,686516129032258;2121,41;79;0,0
c_707;m;35,74545454545454;135;13,427060606060607;4430,93;150;0,0
c_7070;m;26,529411764705884;19;18,786666666666665;958,12;25;0,0
c_7071;f;41,678714859437754;93;13,719397590361446;3416,13;116;0,0
c_7072;m;52,58620689655172;40;14,907413793103448;864,63;26;0,0
c_7073;m;54,642857142857146;11;18,01571428571429;252,22000000000003;6;0,0
c_7074;f;26,666666666666668;8;80,80333333333333;969,64;5;1,0
c_7075;m;33,66891891891892;59;14,352905405405405;2124,23;65;0,0
c_7076;m;59,70909090909091;33;22,210181818181816;1221,56;24;0,0
c_7077;m;34,743589743589745;19;13,786666666666669;537,6800000000001;19;0,0
c_7078;f;56,44444444444444;10;14,966111111111111;269,39;13;0,0
c_7079;f;52,333333333333336;2;21,876666666666665;65,63;3;0,0
c_708;f;44,71111111111111;23;13,465555555555557;605,95;21;0,0
c_7080;f;28,74074074074074;14;25,86074074074074;698,24;11;1,0
c_7081;m;83,57758620689656;85;16,720258620689656;1939,55;57;0,0
c_7082;m;65,74226804123711;49;17,837319587628865;1730,22;42;0,0
c_7083;f;50,69230769230769;88;16,109658119658118;1884,83;48;0,0
c_7084;f;45,66355140186916;45;12,974859813084112;1388,31;59;0,0
c_7085;f;41,75;31;12,00985294117647;816,67;30;0,0
c_7086;f;58,705128205128204;67;21,794358974358975;1699,96;40;0,0
c_7087;f;63,714285714285715;20;18,03607142857143;505,01;15;0,0
c_7088;m;34,73103448275862;49;13,442206896551724;1949,12;71;0,0
c_7089;m;19,75;4;63,99;255,96;1;1,0
c_709;m;41,61224489795919;21;16,12469387755102;790,11;24;0,0
c_7090;m;34,63157894736842;89;12,675175438596492;2889,94;116;0,0
c_7091;f;29,658227848101266;34;25,892025316455697;2045,47;32;1,0
c_7092;f;36,53586497890296;112;11,787637130801688;2793,67;131;0,0
c_7093;f;28,125;4;16,91875;135,35;7;0,0
c_7094;m;69,7;34;13,309000000000001;532,36;18;0,0
c_7095;m;54,74193548387097;26;11,853225806451613;367,45;15;0,0
c_7096;f;54,621212121212125;97;16,604772727272728;2191,83;60;0,0
c_7097;m;60,64705882352941;20;18,110882352941175;615,77;19;0,0
c_7098;f;45,68571428571428;54;12,140642857142858;1699,69;68;0,0
c_7099;f;50,77777777777778;21;18,66814814814815;504,03999999999996;14;0,0
c_71;m;79,57142857142857;7;18,62238095238095;391,07;9;0,0
c_710;m;57,714285714285715;21;16,821607142857143;942,01;24;0,0
c_7100;f;29,785714285714285;9;39,174285714285716;548,44;5;1,0
c_7101;f;38,76106194690266;110;13,0629203539823;2952,22;95;0,0
c_7102;m;38,74903474903475;122;12,392084942084942;3209,55;105;0,0
c_7103;m;53,672413793103445;53;19,220689655172414;1114,8;30;0,0
c_7104;f;41,611111111111114;13;12,074722222222222;434,69;23;0,0
c_7105;m;63,5;10;16,1465;322,93;12;0,0
c_7106;m;38,648648648648646;36;15,055945945945947;1671,21;54;0,0
c_7107;f;17,666666666666668;11;41,422380952380955;869,87;11;1,0
c_7108;f;60,723684210526315;50;16,70565789473684;1269,6299999999999;34;0,0
c_7109;m;55,70229007633588;92;16,57916030534351;2171,87;55;0,0
c_711;m;46,676767676767675;35;11,711919191919192;1159,48;48;0,0
c_7110;f;59,416666666666664;6;13,215000000000002;158,58;8;0,0
c_7111;m;53,74226804123711;58;18,70340206185567;1814,23;49;0,0
c_7112;m;36,78787878787879;32;13,195252525252524;1306,33;43;0,0
c_7113;f;55,55882352941177;27;19,206764705882353;653,03;18;0,0
c_7114;m;48,66216216216216;111;12,552567567567568;2786,67;103;0,0
c_7115;m;44,659574468085104;19;12,600851063829788;592,24;25;0,0
c_7116;m;65,68888888888888;16;16,944444444444443;762,5;20;0,0
c_7117;m;65,70769230769231;38;17,33446153846154;1126,74;32;0,0
c_7118;m;61,69;56;17,845;1784,5;37;0,0
c_7119;f;42,65217391304348;9;16,69086956521739;383,89;15;0,0
c_712;f;54,5;2;19,81;39,62;1;0,0
c_7120;m;48,660377358490564;19;15,350377358490565;813,5699999999999;25;0,0
c_7121;f;61,68;37;14,546266666666668;1090,97;34;0,0
c_7122;f;43,693693693693696;41;11,003153153153152;1221,35;55;0,0
c_7123;m;18,818181818181817;19;13,388333333333334;883,63;24;0,0
c_7124;f;33,421052631578945;11;7,652105263157894;145,39;11;0,0
c_7125;f;43,57446808510638;62;13,218014184397163;1863,74;73;0,0
c_7126;f;28,5;11;56,63285714285714;792,86;9;1,0
c_7127;f;57,80769230769231;69;14,547564102564102;1134,71;37;0,0
c_7128;m;53,5;8;16,72;200,64;7;0,0
c_7129;m;59,79245283018868;24;20,540377358490563;1088,6399999999999;26;0,0
c_713;f;17,363636363636363;8;51,88545454545454;570,74;7;1,0
c_7130;m;82,56862745098039;25;19,45156862745098;992,03;34;0,0
c_7131;f;39,75247524752475;46;11,828217821782179;1194,65;48;0,0
c_7132;f;40,65;10;14,6465;292,93;11;0,0
c_7133;m;42,4;20;12,241428571428571;428,45;24;0,0
c_7134;f;40,608695652173914;35;11,696304347826086;1076,06;48;0,0
c_7135;m;25,728813559322035;35;46,80169491525424;2761,3;32;1,0
c_7136;f;63,38095238095238;10;16,52857142857143;347,09999999999997;14;0,0
c_7137;f;41,56701030927835;41;14,152989690721649;1372,84;50;0,0
c_7138;m;38,645390070921984;54;13,646737588652483;1924,19;62;0,0
c_7139;f;66,58823529411765;13;12,900588235294117;219,31;10;0,0
c_714;f;41,67669172932331;53;11,71593984962406;1558,22;65;0,0
c_7140;m;40,607142857142854;22;10,623035714285715;594,89;30;0,0
c_7141;f;25,51219512195122;18;21,74170731707317;891,41;21;1,0
c_7142;f;52,575;29;20,90675;836,27;23;0,0
c_7143;m;33,64655172413793;46;14,059741379310346;1630,93;62;0,0
c_7144;f;37,66981132075472;90;12,272499999999999;2601,77;103;0,0
c_7145;f;19,822222222222223;15;24,87422222222222;1119,34;17;1,0
c_7146;m;50,69047619047619;49;16,621547619047618;1396,21;42;0,0
c_7147;m;38,65608465608466;84;15,076455026455026;2849,45;99;0,0
c_7148;m;60,68627450980392;37;19,67235294117647;1003,29;28;0,0
c_7149;f;41,724137931034484;14;11,074137931034482;321,15;15;0,0
c_715;m;78,77165354330708;96;17,12007874015748;2174,25;62;0,0
c_7150;f;34,666666666666664;132;12,723663663663663;4236,98;144;0,0
c_7151;f;22,857142857142858;15;62,21999999999999;1742,1599999999999;12;1,0
c_7152;m;26,285714285714285;4;19,49285714285714;136,45;6;0,0
c_7153;f;57,8;39;14,377111111111113;646,97;20;0,0
c_7154;m;17,657894736842106;32;56,48394736842105;2146,39;19;1,0
c_7155;m;28,772727272727273;20;52,01227272727272;1144,27;12;1,0
c_7156;m;27,666666666666668;25;33,395;1001,85;13;1,0
c_7157;m;27,9;7;26,857;268,57;4;1,0
c_7158;m;17,2;5;84,382;421,91;4;1,0
c_7159;m;68,66666666666667;64;15,584358974358974;1215,58;37;0,0
c_716;f;23,5609756097561;22;47,65365853658537;1953,8;23;1,0
c_7160;m;46,46666666666667;9;11,129333333333333;166,94;10;0,0
c_7161;f;65,6952380952381;86;17,232761904761905;1809,44;52;0,0
c_7162;m;29,473684210526315;11;48,42052631578947;919,99;9;1,0
c_7163;f;43,666666666666664;58;12,589583333333334;1812,9;69;0,0
c_7164;m;28,53191489361702;25;36,8095744680851;1730,05;26;1,0
c_7165;f;38,645161290322584;31;13,673548387096774;847,76;29;0,0
c_7166;m;23,543478260869566;20;39,26391304347826;1806,14;26;1,0
c_7167;m;31,621145374449338;96;12,699691629955947;2882,83;106;0,0
c_7168;m;65,68181818181819;11;13,465454545454547;296,24;11;0,0
c_7169;m;51,6875;66;14,267375000000001;1141,39;39;0,0
c_717;m;25,5;13;44,63730769230769;1160,57;13;1,0
c_7170;m;37,542857142857144;17;12,236285714285714;428,27;22;0,0
c_7171;m;19,666666666666668;9;47,843333333333334;430,59;5;1,0
c_7172;f;34,62874251497006;69;14,901556886227544;2488,56;83;0,0
c_7173;m;48,27777777777778;8;13,092222222222222;235,66;17;0,0
c_7174;f;87,64383561643835;56;14,904794520547945;1088,05;36;0,0
c_7175;m;18,4;5;61,605999999999995;308,03;4;1,0
c_7176;f;70,69491525423729;89;17,214322033898306;2031,29;57;0,0
c_7177;f;47,527027027027025;28;16,84635135135135;1246,6299999999999;42;0,0
c_7178;m;62,5521472392638;115;17,503926380368096;2853,14;84;0,0
c_7179;m;45,87931034482759;20;12,725517241379311;738,08;24;0,0
c_718;m;17,857142857142858;36;43,69892857142857;2447,14;21;1,0
c_7180;f;62,70175438596491;47;16,76157894736842;955,41;25;0,0
c_7181;f;29,58823529411765;13;36,35058823529412;617,96;10;1,0
c_7182;f;66,61261261261261;76;15,724234234234233;1745,3899999999999;58;0,0
c_7183;m;38,46153846153846;15;12,930576923076924;672,39;31;0,0
c_7184;m;65,69565217391305;78;15,691652173913043;1804,54;51;0,0
c_7185;f;31,772727272727273;45;11,951931818181817;1051,77;34;0,0
c_7186;m;42,6258064516129;61;13,287999999999998;2059,64;74;0,0
c_7187;f;85,76470588235294;29;14,607058823529412;496,64;15;0,0
c_7188;m;47,77777777777778;58;12,358055555555556;1779,56;63;0,0
c_7189;f;65,71052631578948;22;17,511842105263156;665,4499999999999;19;0,0
c_719;f;17,7;38;69,577;3478,85;24;1,0
c_7190;m;68,53846153846153;17;14,99;389,74;14;0,0
c_7191;f;74,11764705882354;6;19,454117647058823;330,71999999999997;15;0,0
c_7192;f;20,82857142857143;13;31,11742857142857;1089,11;16;1,0
c_7193;f;39,77777777777778;28;15,519444444444442;1117,3999999999999;30;0,0
c_7194;f;33,678048780487806;85;12,82570731707317;2629,27;105;0,0
c_7195;f;55,2;7;21,237000000000002;212,37;8;0,0
c_7196;f;46,712418300653596;70;12,394575163398692;1896,37;70;0,0
c_7197;f;61,75;44;16,29357142857143;912,4399999999999;23;0,0
c_7198;m;54,68036529680365;129;17,475981735159817;3827,24;96;0,0
c_7199;f;21,875;16;23,491071428571427;1315,5;16;1,0
c_72;m;53,7037037037037;20;17,198888888888888;928,74;17;0,0
c_720;f;61,891891891891895;23;15,28027027027027;565,37;13;0,0
c_7200;m;54,71621621621622;60;18,026486486486487;1333,96;31;0,0
c_7201;m;38,74305555555556;115;11,81201388888889;3401,86;114;0,0
c_7202;f;17,41176470588235;5;12,792352941176471;217,47;15;0,0
c_7203;f;56,35;14;17,87225;714,89;26;0,0
c_7204;f;29,659574468085108;18;30,988510638297875;1456,46;19;1,0
c_7205;m;50,64150943396226;36;17,153584905660377;909,14;24;0,0
c_7206;m;42,42622950819672;28;18,462459016393442;1126,21;45;0,0
c_7207;m;41,666666666666664;29;14,188636363636363;936,4499999999999;28;0,0
c_7208;m;42,65337423312884;144;13,084969325153374;4265,7;150;0,0
c_7209;m;43,88235294117647;13;11,813529411764705;401,65999999999997;16;0,0
c_721;f;72,71551724137932;91;16,61344827586207;1927,16;51;0,0
c_7210;f;52,66101694915254;51;17,720677966101693;1045,52;26;0,0
c_7211;m;45,630630630630634;89;13,104954954954955;2909,3;107;0,0
c_7212;f;46,67158671586716;131;14,1590036900369;3837,09;135;0,0
c_7213;m;42,55339805825243;47;12,288932038834952;1265,76;50;0,0
c_7214;f;39,75;8;16,5765625;530,45;17;0,0
c_7215;f;39,476190476190474;9;12,371428571428572;259,8;16;0,0
c_7216;m;41,74626865671642;80;12,81592039800995;2576,0;85;0,0
c_7217;f;45,6243093922652;74;13,35917127071823;2418,0099999999998;81;0,0
c_7218;f;35,66242038216561;64;11,864076433121019;1862,66;81;0,0
c_7219;f;55,59701492537314;89;16,613432835820895;2226,2;66;0,0
c_722;f;34,63841807909605;79;13,700677966101695;2425,02;90;0,0
c_7220;m;41,69230769230769;27;13,791153846153845;717,14;28;0,0
c_7221;f;62,62352941176471;46;16,46529411764706;1399,55;44;0,0
c_7222;f;25,729166666666668;39;56,930625;2732,67;24;1,0
c_7223;f;50,951219512195124;33;18,498780487804876;758,4499999999999;17;0,0
c_7224;f;63,5;14;14,525454545454545;319,56;18;0,0
c_7225;f;21,666666666666668;9;38,05555555555556;342,5;4;1,0
c_7226;f;47,73480662983425;76;12,680276243093923;2295,13;76;0,0
c_7227;f;55,8;50;17,312;1038,72;27;0,0
c_7228;m;44,42857142857143;13;16,963333333333335;356,23;13;0,0
c_7229;m;29,533333333333335;9;18,581333333333337;278,72;9;0,0
c_723;f;18,4;4;81,818;409,09;3;1,0
c_7230;f;29,84313725490196;21;25,739019607843137;1312,69;28;1,0
c_7231;f;50,6578947368421;24;18,61842105263158;707,5;22;0,0
c_7232;f;91,67073170731707;98;17,853597560975608;2927,99;78;0,0
c_7233;f;20,833333333333332;18;54,66222222222222;983,92;8;1,0
c_7234;f;17,595744680851062;24;43,09595744680851;2025,51;22;1,0
c_7235;f;46,73684210526316;124;13,419013157894737;4079,38;143;0,0
c_7236;f;40,773148148148145;93;12,157731481481482;2626,07;91;0,0
c_7237;f;21,547619047619047;28;35,87785714285714;1506,87;24;1,0
c_7238;m;54,705882352941174;60;18,296470588235294;1244,16;28;0,0
c_7239;f;17,181818181818183;6;40,166363636363634;441,83;10;1,0
c_724;m;58,689655172413794;42;16,29603448275862;945,17;29;0,0
c_7240;m;43,671826625387;133;14,075417956656345;4546,36;150;0,0
c_7241;m;35,56842105263158;42;13,661684210526314;1297,86;49;0,0
c_7242;f;30,775862068965516;24;12,274999999999999;711,9499999999999;27;0,0
c_7243;f;64,63333333333334;28;14,212333333333333;426,37;14;0,0
c_7244;f;43,73162939297124;138;13,515974440894569;4230,5;131;0,0
c_7245;f;38,666666666666664;103;15,422264957264957;3608,81;110;0,0
c_7246;m;45,67027027027027;77;13,388756756756758;2476,92;80;0,0
c_7247;m;62,65;34;15,174000000000001;606,96;21;0,0
c_7248;m;53,625;10;21,420625;342,73;10;0,0
c_7249;f;28,75438596491228;31;56,005614035087724;3192,32;22;1,0
c_725;f;57,64705882352941;27;13,325882352941177;453,08;19;0,0
c_7250;m;43,730923694779115;94;12,449598393574297;3099,95;106;0,0
c_7251;m;20,608695652173914;16;45,31;1042,13;16;1,0
c_7252;m;42,71578947368421;41;13,150105263157895;1249,26;38;0,0
c_7253;f;47,59615384615385;39;13,104615384615384;1362,8799999999999;51;0,0
c_7254;f;79,57894736842105;16;18,185263157894735;345,52;10;0,0
c_7255;m;38,0;2;12,828;64,14;5;0,0
c_7256;m;25,627906976744185;30;38,450930232558136;1653,3899999999999;20;1,0
c_7257;f;17,76923076923077;12;50,21192307692308;1305,51;13;1,0
c_7258;f;40,666666666666664;54;13,524324324324324;1501,2;53;0,0
c_7259;m;44,48684210526316;27;12,227763157894737;929,31;45;0,0
c_726;m;27,5;4;13,332857142857142;186,66;7;0,0
c_7260;m;22,93103448275862;21;30,773448275862066;892,43;11;1,0
c_7261;m;17,75862068965517;16;46,454482758620685;1347,1799999999998;11;1,0
c_7262;f;42,69736842105263;101;14,275833333333333;3254,89;118;0,0
c_7263;f;33,62032085561497;97;13,103262032085562;2450,31;88;0,0
c_7264;f;19,6;5;39,766000000000005;198,83;3;1,0
c_7265;m;30,558139534883722;37;13,509883720930231;1161,85;55;0,0
c_7266;m;17,585365853658537;26;36,91609756097561;1513,56;19;1,0
c_7267;m;43,68064516129032;110;12,322225806451613;3819,89;142;0,0
c_7268;f;36,679611650485434;43;14,565242718446601;1500,22;47;0,0
c_7269;f;38,73913043478261;114;13,276123188405798;3664,21;111;0,0
c_727;m;34,78125;16;16,7653125;536,49;12;0,0
c_7270;f;43,59090909090909;23;13,039545454545454;573,74;24;0,0
c_7271;f;47,76190476190476;22;11,643571428571429;489,03;19;0,0
c_7272;m;20,705882352941178;31;43,3385294117647;1473,51;16;1,0
c_7273;f;54,52;17;13,6532;341,33;14;0,0
c_7274;m;19,565217391304348;33;59,28695652173913;2727,2;24;1,0
c_7275;m;75,7;18;12,9755;259,51;12;0,0
c_7276;m;59,56;19;11,725999999999999;293,15;15;0,0
c_7277;f;33,42307692307692;20;12,204038461538461;634,61;33;0,0
c_7278;f;48,549180327868854;46;13,017377049180327;1588,12;61;0,0
c_7279;m;35,66120218579235;76;13,53792349726776;2477,44;91;0,0
c_728;m;70,33333333333333;5;18,323333333333334;109,94;5;0,0
c_7280;m;41,839506172839506;26;13,755061728395063;1114,16;39;0,0
c_7281;m;36,48148148148148;14;11,924444444444443;321,96;14;0,0
c_7282;f;41,526315789473685;67;11,137719298245614;1904,55;89;0,0
c_7283;m;57,57692307692308;12;14,604230769230771;379,71000000000004;11;0,0
c_7284;m;40,67226890756302;45;14,498067226890756;1725,27;51;0,0
c_7285;f;32,732142857142854;24;12,626607142857143;707,09;25;0,0
c_7286;f;50,62162162162162;27;15,16810810810811;561,22;21;0,0
c_7287;f;43,721311475409834;20;13,029344262295082;794,79;31;0,0
c_7288;f;65,6;6;14,645;146,45;8;0,0
c_7289;f;66,75757575757575;16;23,43060606060606;773,2099999999999;11;0,0
c_729;f;50,63551401869159;88;16,902803738317758;1808,6;53;0,0
c_7290;f;59,55555555555556;23;13,981388888888889;503,33;19;0,0
c_7291;m;62,61904761904762;74;17,00047619047619;1428,04;40;0,0
c_7292;f;32,8;19;15,126399999999999;756,3199999999999;22;0,0
c_7293;m;19,634146341463413;16;21,857073170731706;896,14;17;1,0
c_7294;f;55,72164948453608;71;16,34422680412371;1585,3899999999999;43;0,0
c_7295;f;35,656716417910445;80;13,488308457711444;2711,15;102;0,0
c_7296;f;17,88235294117647;14;39,27529411764706;667,68;8;1,0
c_7297;f;30,53125;25;13,804375;883,48;37;0,0
c_7298;m;22,581818181818182;28;29,34272727272727;1613,85;30;1,0
c_7299;m;38,68478260869565;80;13,044565217391304;2400,2;89;0,0
c_73;m;34,661764705882355;59;13,934411764705882;1895,08;68;0,0
c_730;f;52,71232876712329;49;17,807534246575344;1299,95;35;0,0
c_7300;f;41,72314049586777;94;12,469504132231405;3017,62;113;0,0
c_7301;f;53,5;8;14,970833333333335;538,95;20;0,0
c_7302;f;46,67741935483871;26;14,94258064516129;926,4399999999999;29;0,0
c_7303;f;51,813559322033896;51;16,893389830508475;996,71;25;0,0
c_7304;m;44,66816143497758;92;12,97726457399103;2893,93;103;0,0
c_7305;m;49,62264150943396;21;13,394150943396227;709,89;27;0,0
c_7306;f;52,671875;31;15,8871875;1016,78;30;0,0
c_7307;m;28,375;8;107,89999999999999;863,1999999999999;5;1,0
c_7308;m;68,6470588235294;23;15,603235294117647;530,51;16;0,0
c_7309;m;20,952380952380953;16;36,99952380952381;1553,98;16;1,0
c_731;f;54,795918367346935;11;15,021836734693876;736,0699999999999;17;0,0
c_7310;m;42,670731707317074;75;12,980853658536587;2128,86;83;0,0
c_7311;m;28,652173913043477;14;31,36391304347826;721,37;13;1,0
c_7312;m;21,90909090909091;35;41,88254545454545;2303,54;25;1,0
c_7313;f;25,6984126984127;19;17,991111111111113;1133,44;32;0,0
c_7314;m;20,666666666666668;2;30,216666666666665;90,64999999999999;3;1,0
c_7315;f;67,63888888888889;29;18,578055555555554;668,81;20;0,0
c_7316;f;37,632183908045974;42;13,691494252873564;1191,16;44;0,0
c_7317;f;40,642857142857146;29;11,839464285714286;663,01;28;0,0
c_7318;m;57,583333333333336;12;14,734166666666667;176,81;6;0,0
c_7319;f;47,67385444743935;145;13,896954177897573;5155,7699999999995;159;0,0
c_732;m;28,6875;20;35,548125;1137,54;15;1,0
c_7320;m;40,84444444444444;13;13,113777777777777;590,12;21;0,0
c_7321;m;36,52;13;11,6296;290,74;15;0,0
c_7322;f;61,535714285714285;13;19,12892857142857;535,61;14;0,0
c_7323;m;58,71527777777778;98;18,254444444444445;2628,64;63;0,0
c_7324;f;34,82222222222222;32;14,116999999999999;1270,53;36;0,0
c_7325;f;42,5;2;26,61;53,22;1;0,0
c_7326;m;22,692307692307693;33;55,751794871794864;2174,3199999999997;16;1,0
c_7327;f;20,741935483870968;11;29,23032258064516;906,14;11;1,0
c_7328;m;27,82857142857143;22;50,08914285714285;1753,12;16;1,0
c_7329;m;17,61111111111111;10;65,52555555555556;1179,46;9;1,0
c_733;m;17,7;8;25,5885;511,77;7;1,0
c_7330;f;45,8448275862069;18;13,464137931034482;780,92;26;0,0
c_7331;m;22,470588235294116;11;40,33176470588235;685,64;9;1,0
c_7332;f;66,5;4;20,89;83,56;2;0,0
c_7333;m;56,666666666666664;9;12,295833333333333;147,54999999999998;6;0,0
c_7334;f;45,666666666666664;12;12,736190476190476;267,46;11;0,0
c_7335;m;39,72549019607843;13;14,022745098039215;715,16;21;0,0
c_7336;m;40,640449438202246;25;11,781348314606742;1048,54;39;0,0
c_7337;m;19,526315789473685;17;42,24263157894737;802,61;12;1,0
c_7338;f;43,6578073089701;120;12,59514950166113;3791,14;142;0,0
c_7339;m;27,76923076923077;8;25,942307692307693;337,25;8;1,0
c_734;f;80,63917525773196;63;14,084845360824742;1366,23;45;0,0
c_7340;m;41,625;52;14,036875;1347,54;53;0,0
c_7341;f;58,25;3;16,869999999999997;67,47999999999999;3;0,0
c_7342;m;40,60919540229885;33;12,506436781609194;1088,06;50;0,0
c_7343;f;71,76404494382022;77;15,639213483146069;1391,89;41;0,0
c_7344;m;57,60629921259842;103;16,856692913385828;2140,8;59;0,0
c_7345;f;24,586206896551722;26;50,971724137931034;1478,18;18;1,0
c_7346;m;17,5;8;28,495;227,96;5;1,0
c_7347;f;77,65384615384616;42;17,754615384615384;923,24;25;0,0
c_7348;m;17,767441860465116;49;47,71569767441861;4103,55;33;1,0
c_7349;f;74,59482758620689;100;17,11646551724138;1985,51;60;0,0
c_735;m;22,55223880597015;34;24,188507462686566;1620,6299999999999;35;1,0
c_7350;f;43,61165048543689;38;12,367864077669903;1273,89;52;0,0
c_7351;m;22,69090909090909;34;49,68654545454545;2732,7599999999998;23;1,0
c_7352;m;41,411764705882355;8;12,659411764705883;215,21;13;0,0
c_7353;m;34,58870967741935;47;12,758790322580644;1582,09;61;0,0
c_7354;f;40,48936170212766;24;15,235106382978723;716,05;30;0,0
c_7355;m;63,6875;24;18,411875000000002;589,1800000000001;14;0,0
c_7356;f;22,607142857142858;21;56,192142857142855;1573,3799999999999;15;1,0
c_7357;m;65,60526315789474;92;18,54385964912281;2114,0;60;0,0
c_7358;f;17,70909090909091;30;54,89927272727273;3019,46;25;1,0
c_7359;f;49,65853658536585;35;14,071951219512195;1153,9;44;0,0
c_736;f;44,65384615384615;17;15,282499999999999;794,6899999999999;28;0,0
c_7360;f;18,62962962962963;12;18,538148148148146;500,53;14;1,0
c_7361;f;33,637362637362635;49;13,606813186813188;1238,22;50;0,0
c_7362;m;44,65;49;14,604;1460,3999999999999;43;0,0
c_7363;f;39,75;26;15,327272727272726;674,4;20;0,0
c_7364;f;49,56666666666667;70;13,7582;2063,73;73;0,0
c_7365;m;18,473684210526315;11;66,72157894736843;1267,71;10;1,0
c_7366;f;38,59375;17;12,6421875;404,55;17;0,0
c_7367;m;42,68292682926829;18;18,08560975609756;741,51;17;0,0
c_7368;m;72,65891472868218;99;16,177674418604653;2086,92;59;0,0
c_7369;f;39,6219512195122;34;13,55560975609756;1111,56;38;0,0
c_737;f;27,444444444444443;5;13,758888888888889;123,83;5;0,0
c_7370;f;60,666666666666664;21;16,4625;592,65;16;0,0
c_7371;m;23,428571428571427;19;40,03214285714286;1681,35;24;1,0
c_7372;m;40,6;9;18,658;559,74;16;0,0
c_7373;f;37,473684210526315;18;12,040526315789474;457,54;21;0,0
c_7374;m;43,57364341085271;64;13,758294573643411;1774,82;64;0,0
c_7375;m;26,76;13;22,451999999999998;561,3;15;1,0
c_7376;f;54,6;22;16,85457142857143;589,91;15;0,0
c_7377;f;61,689655172413794;24;22,575862068965513;654,6999999999999;13;0,0
c_7378;m;30,50943396226415;20;10,83867924528302;574,45;27;0,0
c_7379;m;59,59615384615385;25;16,424615384615382;854,0799999999999;24;0,0
c_738;f;67,73846153846154;57;14,153538461538462;919,98;28;0,0
c_7380;f;88,95238095238095;12;14,595714285714285;306,51;11;0,0
c_7381;f;44,76543209876543;62;13,134382716049382;2127,77;67;0,0
c_7382;f;61,6875;13;18,22;291,52;7;0,0
c_7383;f;40,765151515151516;106;13,319128787878787;3516,25;110;0,0
c_7384;m;53,78688524590164;36;19,29688524590164;1177,11;29;0,0
c_7385;m;55,80769230769231;17;14,198076923076922;369,15;10;0,0
c_7386;f;43,55223880597015;67;13,257164179104478;1776,46;72;0,0
c_7387;m;67,67469879518072;66;16,609879518072287;1378,62;39;0,0
c_7388;m;44,69642857142857;117;13,548499999999999;3793,58;140;0,0
c_7389;m;23,666666666666668;3;60,24333333333333;180,73;2;1,0
c_739;m;51,583333333333336;19;15,001944444444442;540,0699999999999;15;0,0
c_7390;f;18,7;47;56,364;4509,12;37;1,0
c_7391;m;66,71875;22;16,094375;515,02;14;0,0
c_7392;m;67,78571428571429;14;17,127142857142857;239,78;6;0,0
c_7393;m;29,736842105263158;11;39,38473684210527;748,3100000000001;9;1,0
c_7394;f;54,611570247933884;69;16,142148760330578;1953,2;59;0,0
c_7395;m;25,658536585365855;33;37,13341463414634;1522,47;17;1,0
c_7396;m;62,78260869565217;110;17,64149068322981;2840,2799999999997;67;0,0
c_7397;f;49,714285714285715;8;15,981428571428571;223,74;7;0,0
c_7398;m;36,63529411764706;22;16,695529411764703;1419,12;36;0,0
c_7399;f;33,411764705882355;9;16,77823529411765;285,23;10;0,0
c_74;f;31,735294117647058;26;13,48014705882353;916,65;31;0,0
c_740;m;26,6046511627907;28;73,78906976744187;3172,9300000000003;22;1,0
c_7400;m;54,78787878787879;12;14,782121212121211;487,81;13;0,0
c_7401;m;41,66816143497758;89;12,137040358744395;2706,56;104;0,0
c_7402;m;76,86363636363636;15;19,10590909090909;420,33;9;0,0
c_7403;f;51,78658536585366;123;15,809329268292682;2592,73;66;0,0
c_7404;m;45,30769230769231;6;16,05153846153846;208,67;9;0,0
c_7405;m;39,62992125984252;40;11,226062992125984;1425,71;58;0,0
c_7406;m;33,699029126213595;42;13,716893203883494;1412,84;47;0,0
c_7407;f;39,825;24;15,218;1217,44;32;0,0
c_7408;m;42,78;22;13,0776;653,88;18;0,0
c_7409;f;46,65625;23;13,81078125;883,89;28;0,0
c_741;f;34,67796610169491;25;12,96457627118644;764,91;28;0,0
c_7410;m;31,78688524590164;28;12,582295081967214;767,52;23;0,0
c_7411;f;19,652173913043477;14;15,666521739130435;360,33;11;0,0
c_7412;f;20,285714285714285;5;40,91571428571429;286,41;5;1,0
c_7413;f;22,833333333333332;6;39,449999999999996;236,7;2;1,0
c_7414;m;53,796875;22;14,694374999999999;940,4399999999999;25;0,0
